Unnamed: 0,index,total,state,zone,ds,y,holiday
11798,11798,total,State 2,Zone P,2022-12-18,10911,0.0
2990,2990,total,State 3,Zone R,2022-12-19,3976,1.0
2320,2320,total,State 2,Zone R,2022-12-19,6867,1.0
100,100,total,State 1,Zone P,2022-12-19,7943,1.0
5645,5645,total,State 3,Zone Q,2022-12-19,5478,1.0
8433,8433,total,State 1,Zone Q,2022-12-19,5782,1.0
6776,6776,total,State 3,Zone P,2022-12-19,5841,1.0
5078,5078,total,State 2,Zone P,2022-12-19,11694,1.0
12330,12330,total,State 2,Zone Q,2022-12-19,10901,1.0
10657,10657,total,State 1,Zone R,2022-12-19,7301,1.0
12446,12446,total,State 2,Zone Q,2022-12-20,9992,0.0
10013,10013,total,State 2,Zone R,2022-12-20,9531,0.0
7183,7183,total,State 1,Zone P,2022-12-20,5722,0.0
11106,11106,total,State 1,Zone R,2022-12-20,7944,0.0
12630,12630,total,State 3,Zone R,2022-12-20,4871,0.0
4071,4071,total,State 3,Zone Q,2022-12-20,8446,0.0
11300,11300,total,State 3,Zone P,2022-12-20,5162,0.0
8848,8848,total,State 2,Zone P,2022-12-20,11547,0.0
10571,10571,total,State 1,Zone Q,2022-12-20,7356,0.0
399,399,total,State 3,Zone R,2022-12-21,5738,0.0
3139,3139,total,State 1,Zone P,2022-12-21,9160,0.0
10755,10755,total,State 3,Zone P,2022-12-21,4863,0.0
12775,12775,total,State 2,Zone P,2022-12-21,12850,0.0
115,115,total,State 1,Zone Q,2022-12-21,9712,0.0
379,379,total,State 2,Zone Q,2022-12-21,9039,0.0
8911,8911,total,State 1,Zone R,2022-12-21,6394,0.0
204,204,total,State 2,Zone R,2022-12-21,8079,0.0
7270,7270,total,State 3,Zone Q,2022-12-21,6506,0.0
6693,6693,total,State 3,Zone P,2022-12-22,7276,0.0
2461,2461,total,State 1,Zone P,2022-12-22,8098,0.0
7155,7155,total,State 1,Zone R,2022-12-22,8657,0.0
1623,1623,total,State 1,Zone Q,2022-12-22,8001,0.0
6680,6680,total,State 3,Zone R,2022-12-22,4482,0.0
12206,12206,total,State 2,Zone Q,2022-12-22,8794,0.0
6650,6650,total,State 2,Zone R,2022-12-22,12967,0.0
9484,9484,total,State 3,Zone Q,2022-12-22,7729,0.0
12883,12883,total,State 2,Zone P,2022-12-22,14221,0.0
3629,3629,total,State 2,Zone R,2022-12-23,10862,0.0
9992,9992,total,State 1,Zone R,2022-12-23,7334,0.0
11906,11906,total,State 3,Zone R,2022-12-23,8272,0.0
7288,7288,total,State 3,Zone Q,2022-12-23,5740,0.0
6163,6163,total,State 1,Zone Q,2022-12-23,7289,0.0
382,382,total,State 2,Zone Q,2022-12-23,8992,0.0
10533,10533,total,State 3,Zone P,2022-12-23,5208,0.0
3273,3273,total,State 2,Zone P,2022-12-23,14811,0.0
5790,5790,total,State 1,Zone P,2022-12-23,8353,0.0
7977,7977,total,State 3,Zone Q,2022-12-24,7032,0.0
2764,2764,total,State 1,Zone P,2022-12-24,12047,0.0
2134,2134,total,State 2,Zone R,2022-12-24,13630,0.0
3216,3216,total,State 3,Zone P,2022-12-24,10121,0.0
11101,11101,total,State 2,Zone Q,2022-12-24,13738,0.0
10188,10188,total,State 1,Zone R,2022-12-24,7791,0.0
3733,3733,total,State 2,Zone P,2022-12-24,16346,0.0
5039,5039,total,State 3,Zone R,2022-12-24,9178,0.0
10147,10147,total,State 1,Zone Q,2022-12-24,6615,0.0
10924,10924,total,State 3,Zone P,2022-12-25,6675,0.0
11382,11382,total,State 3,Zone Q,2022-12-25,9328,0.0
491,491,total,State 3,Zone R,2022-12-25,6310,0.0
10501,10501,total,State 1,Zone P,2022-12-25,10156,0.0
11256,11256,total,State 2,Zone R,2022-12-25,14543,0.0
4648,4648,total,State 1,Zone Q,2022-12-25,6752,0.0
7511,7511,total,State 1,Zone R,2022-12-25,7845,0.0
11068,11068,total,State 2,Zone P,2022-12-25,15263,0.0
5118,5118,total,State 2,Zone Q,2022-12-25,17264,0.0
5610,5610,total,State 2,Zone R,2022-12-26,6642,1.0
10529,10529,total,State 1,Zone P,2022-12-26,6458,1.0
9247,9247,total,State 1,Zone R,2022-12-26,5126,1.0
4524,4524,total,State 2,Zone Q,2022-12-26,7190,1.0
6775,6775,total,State 2,Zone P,2022-12-26,8732,1.0
4020,4020,total,State 3,Zone P,2022-12-26,6214,1.0
6403,6403,total,State 1,Zone Q,2022-12-26,8085,1.0
8742,8742,total,State 3,Zone Q,2022-12-26,6246,1.0
7819,7819,total,State 3,Zone R,2022-12-26,4097,1.0
6368,6368,total,State 3,Zone P,2022-12-27,8086,0.0
8357,8357,total,State 1,Zone P,2022-12-27,7083,0.0
7144,7144,total,State 2,Zone R,2022-12-27,11399,0.0
12403,12403,total,State 2,Zone P,2022-12-27,11825,0.0
358,358,total,State 3,Zone Q,2022-12-27,5501,0.0
5526,5526,total,State 3,Zone R,2022-12-27,7068,0.0
8069,8069,total,State 1,Zone R,2022-12-27,8576,0.0
10635,10635,total,State 2,Zone Q,2022-12-27,11556,0.0
1577,1577,total,State 1,Zone Q,2022-12-27,10503,0.0
1602,1602,total,State 3,Zone Q,2022-12-28,5523,0.0
9006,9006,total,State 1,Zone Q,2022-12-28,8508,0.0
4007,4007,total,State 2,Zone P,2022-12-28,9983,0.0
4091,4091,total,State 2,Zone Q,2022-12-28,8181,0.0
915,915,total,State 1,Zone R,2022-12-28,6775,0.0
10543,10543,total,State 1,Zone P,2022-12-28,10241,0.0
9806,9806,total,State 3,Zone R,2022-12-28,8057,0.0
3827,3827,total,State 2,Zone R,2022-12-28,12349,0.0
10198,10198,total,State 3,Zone P,2022-12-28,6791,0.0
5448,5448,total,State 2,Zone R,2022-12-29,8257,0.0
7047,7047,total,State 2,Zone Q,2022-12-29,10683,0.0
3073,3073,total,State 1,Zone Q,2022-12-29,9199,0.0
5486,5486,total,State 2,Zone P,2022-12-29,8113,0.0
1603,1603,total,State 1,Zone R,2022-12-29,6468,0.0
4695,4695,total,State 3,Zone R,2022-12-29,8292,0.0
3591,3591,total,State 3,Zone P,2022-12-29,6809,0.0
5303,5303,total,State 1,Zone P,2022-12-29,9493,0.0
3433,3433,total,State 3,Zone Q,2022-12-29,7423,0.0
4248,4248,total,State 2,Zone P,2022-12-30,11855,0.0
7004,7004,total,State 3,Zone R,2022-12-30,6985,0.0
2188,2188,total,State 3,Zone Q,2022-12-30,8190,0.0
12247,12247,total,State 3,Zone P,2022-12-30,7340,0.0
12831,12831,total,State 2,Zone R,2022-12-30,14599,0.0
13041,13041,total,State 1,Zone R,2022-12-30,7699,0.0
9537,9537,total,State 2,Zone Q,2022-12-30,13747,0.0
4707,4707,total,State 1,Zone P,2022-12-30,10629,0.0
1934,1934,total,State 1,Zone Q,2022-12-30,6606,0.0
11241,11241,total,State 1,Zone P,2022-12-31,8783,0.0
9841,9841,total,State 3,Zone Q,2022-12-31,7067,0.0
12029,12029,total,State 2,Zone Q,2022-12-31,11218,0.0
7111,7111,total,State 3,Zone R,2022-12-31,5629,0.0
11582,11582,total,State 1,Zone Q,2022-12-31,12303,0.0
11049,11049,total,State 1,Zone R,2022-12-31,12181,0.0
5242,5242,total,State 2,Zone R,2022-12-31,16058,0.0
11206,11206,total,State 3,Zone P,2022-12-31,10294,0.0
10119,10119,total,State 2,Zone P,2022-12-31,17176,0.0
6755,6755,total,State 3,Zone R,2023-01-01,10014,0.0
1292,1292,total,State 1,Zone P,2023-01-01,7804,0.0
7263,7263,total,State 1,Zone Q,2023-01-01,8813,0.0
6573,6573,total,State 3,Zone Q,2023-01-01,8747,0.0
10378,10378,total,State 3,Zone P,2023-01-01,9468,0.0
4289,4289,total,State 2,Zone P,2023-01-01,17399,0.0
2562,2562,total,State 2,Zone Q,2023-01-01,14170,0.0
2659,2659,total,State 1,Zone R,2023-01-01,8959,0.0
8970,8970,total,State 2,Zone R,2023-01-01,9436,0.0
4357,4357,total,State 2,Zone Q,2023-01-02,12115,1.0
8146,8146,total,State 1,Zone Q,2023-01-02,6262,1.0
2664,2664,total,State 1,Zone P,2023-01-02,7590,1.0
10093,10093,total,State 3,Zone Q,2023-01-02,6327,1.0
4637,4637,total,State 1,Zone R,2023-01-02,5201,1.0
6724,6724,total,State 3,Zone R,2023-01-02,4034,1.0
11344,11344,total,State 2,Zone R,2023-01-02,7914,1.0
10555,10555,total,State 3,Zone P,2023-01-02,3708,1.0
10293,10293,total,State 2,Zone P,2023-01-02,11206,1.0
7737,7737,total,State 3,Zone R,2023-01-03,5845,0.0
3888,3888,total,State 1,Zone R,2023-01-03,6425,0.0
11607,11607,total,State 2,Zone R,2023-01-03,10838,0.0
9569,9569,total,State 1,Zone P,2023-01-03,8673,0.0
5675,5675,total,State 3,Zone P,2023-01-03,8055,0.0
6024,6024,total,State 3,Zone Q,2023-01-03,7918,0.0
5799,5799,total,State 2,Zone P,2023-01-03,8007,0.0
11249,11249,total,State 1,Zone Q,2023-01-03,6456,0.0
5919,5919,total,State 2,Zone Q,2023-01-03,15039,0.0
9505,9505,total,State 1,Zone Q,2023-01-04,6419,0.0
6959,6959,total,State 1,Zone R,2023-01-04,9135,0.0
12315,12315,total,State 3,Zone Q,2023-01-04,4998,0.0
3230,3230,total,State 2,Zone Q,2023-01-04,12781,0.0
1072,1072,total,State 3,Zone R,2023-01-04,4849,0.0
10142,10142,total,State 2,Zone R,2023-01-04,10756,0.0
10645,10645,total,State 2,Zone P,2023-01-04,9713,0.0
1009,1009,total,State 1,Zone P,2023-01-04,8318,0.0
11440,11440,total,State 3,Zone P,2023-01-04,7218,0.0
6823,6823,total,State 3,Zone R,2023-01-05,6536,0.0
3970,3970,total,State 2,Zone Q,2023-01-05,8537,0.0
2124,2124,total,State 2,Zone R,2023-01-05,8285,0.0
6130,6130,total,State 1,Zone R,2023-01-05,8942,0.0
8950,8950,total,State 1,Zone Q,2023-01-05,7009,0.0
1557,1557,total,State 3,Zone P,2023-01-05,5565,0.0
2977,2977,total,State 2,Zone P,2023-01-05,8783,0.0
565,565,total,State 3,Zone Q,2023-01-05,5045,0.0
7969,7969,total,State 1,Zone P,2023-01-05,7471,0.0
12472,12472,total,State 3,Zone R,2023-01-06,6296,0.0
12890,12890,total,State 3,Zone P,2023-01-06,5107,0.0
10777,10777,total,State 1,Zone Q,2023-01-06,10107,0.0
12481,12481,total,State 2,Zone R,2023-01-06,11788,0.0
2607,2607,total,State 3,Zone Q,2023-01-06,7226,0.0
4820,4820,total,State 2,Zone P,2023-01-06,8296,0.0
2178,2178,total,State 2,Zone Q,2023-01-06,13179,0.0
11304,11304,total,State 1,Zone R,2023-01-06,7158,0.0
12031,12031,total,State 1,Zone P,2023-01-06,6334,0.0
71,71,total,State 1,Zone P,2023-01-07,7271,0.0
12251,12251,total,State 1,Zone Q,2023-01-07,11665,0.0
2485,2485,total,State 3,Zone P,2023-01-07,6661,0.0
5056,5056,total,State 2,Zone R,2023-01-07,13744,0.0
4058,4058,total,State 3,Zone R,2023-01-07,9458,0.0
13047,13047,total,State 2,Zone P,2023-01-07,11296,0.0
7322,7322,total,State 2,Zone Q,2023-01-07,14004,0.0
4942,4942,total,State 3,Zone Q,2023-01-07,7450,0.0
5224,5224,total,State 1,Zone R,2023-01-07,10387,0.0
10281,10281,total,State 2,Zone P,2023-01-08,15524,0.0
2342,2342,total,State 1,Zone P,2023-01-08,10023,0.0
88,88,total,State 3,Zone R,2023-01-08,8616,0.0
1016,1016,total,State 2,Zone R,2023-01-08,12913,0.0
9589,9589,total,State 3,Zone Q,2023-01-08,8910,0.0
4763,4763,total,State 1,Zone R,2023-01-08,8682,0.0
8492,8492,total,State 3,Zone P,2023-01-08,8445,0.0
4144,4144,total,State 2,Zone Q,2023-01-08,12701,0.0
10722,10722,total,State 1,Zone Q,2023-01-08,7692,0.0
5308,5308,total,State 2,Zone P,2023-01-09,10268,1.0
3076,3076,total,State 3,Zone P,2023-01-09,3737,1.0
7242,7242,total,State 2,Zone R,2023-01-09,7808,1.0
8752,8752,total,State 1,Zone Q,2023-01-09,4513,1.0
9375,9375,total,State 3,Zone R,2023-01-09,4929,1.0
2122,2122,total,State 3,Zone Q,2023-01-09,5870,1.0
770,770,total,State 1,Zone P,2023-01-09,6274,1.0
142,142,total,State 2,Zone Q,2023-01-09,10060,1.0
1413,1413,total,State 1,Zone R,2023-01-09,4499,1.0
1160,1160,total,State 1,Zone R,2023-01-10,7227,0.0
6620,6620,total,State 1,Zone P,2023-01-10,9161,0.0
11988,11988,total,State 3,Zone R,2023-01-10,7237,0.0
2736,2736,total,State 3,Zone P,2023-01-10,4785,0.0
11414,11414,total,State 2,Zone P,2023-01-10,11625,0.0
10458,10458,total,State 2,Zone Q,2023-01-10,8015,0.0
3866,3866,total,State 3,Zone Q,2023-01-10,6278,0.0
173,173,total,State 1,Zone Q,2023-01-10,7052,0.0
12332,12332,total,State 2,Zone R,2023-01-10,9586,0.0
7005,7005,total,State 1,Zone Q,2023-01-11,6691,0.0
12320,12320,total,State 2,Zone Q,2023-01-11,10039,0.0
8384,8384,total,State 3,Zone Q,2023-01-11,7155,0.0
4797,4797,total,State 1,Zone P,2023-01-11,8647,0.0
8789,8789,total,State 2,Zone P,2023-01-11,13595,0.0
2185,2185,total,State 3,Zone R,2023-01-11,5755,0.0
10909,10909,total,State 3,Zone P,2023-01-11,8456,0.0
11360,11360,total,State 2,Zone R,2023-01-11,8653,0.0
7016,7016,total,State 1,Zone R,2023-01-11,7572,0.0
6794,6794,total,State 3,Zone P,2023-01-12,4760,0.0
10548,10548,total,State 1,Zone Q,2023-01-12,6847,0.0
1148,1148,total,State 1,Zone P,2023-01-12,5856,0.0
9595,9595,total,State 2,Zone Q,2023-01-12,13086,0.0
10135,10135,total,State 1,Zone R,2023-01-12,8586,0.0
360,360,total,State 2,Zone R,2023-01-12,8611,0.0
987,987,total,State 3,Zone R,2023-01-12,5346,0.0
6000,6000,total,State 3,Zone Q,2023-01-12,6360,0.0
6314,6314,total,State 2,Zone P,2023-01-12,14212,0.0
501,501,total,State 2,Zone Q,2023-01-13,8658,0.0
4472,4472,total,State 2,Zone P,2023-01-13,9369,0.0
1472,1472,total,State 3,Zone R,2023-01-13,8313,0.0
1234,1234,total,State 1,Zone R,2023-01-13,10053,0.0
5295,5295,total,State 3,Zone Q,2023-01-13,6234,0.0
547,547,total,State 3,Zone P,2023-01-13,7197,0.0
10632,10632,total,State 1,Zone P,2023-01-13,8827,0.0
6054,6054,total,State 2,Zone R,2023-01-13,12062,0.0
9751,9751,total,State 1,Zone Q,2023-01-13,8642,0.0
820,820,total,State 1,Zone P,2023-01-14,10311,0.0
741,741,total,State 2,Zone P,2023-01-14,10967,0.0
587,587,total,State 2,Zone R,2023-01-14,14317,0.0
5194,5194,total,State 3,Zone R,2023-01-14,8806,0.0
972,972,total,State 3,Zone Q,2023-01-14,8712,0.0
11693,11693,total,State 1,Zone R,2023-01-14,10411,0.0
11614,11614,total,State 1,Zone Q,2023-01-14,6502,0.0
9962,9962,total,State 3,Zone P,2023-01-14,9578,0.0
6585,6585,total,State 2,Zone Q,2023-01-14,9269,0.0
4303,4303,total,State 1,Zone P,2023-01-15,7680,0.0
7845,7845,total,State 2,Zone P,2023-01-15,10131,0.0
1498,1498,total,State 2,Zone R,2023-01-15,10982,0.0
4122,4122,total,State 1,Zone Q,2023-01-15,10613,0.0
8358,8358,total,State 3,Zone Q,2023-01-15,8768,0.0
7504,7504,total,State 3,Zone P,2023-01-15,8947,0.0
9796,9796,total,State 1,Zone R,2023-01-15,10548,0.0
5013,5013,total,State 3,Zone R,2023-01-15,10000,0.0
8343,8343,total,State 2,Zone Q,2023-01-15,12124,0.0
10662,10662,total,State 2,Zone P,2023-01-16,12152,1.0
7708,7708,total,State 1,Zone R,2023-01-16,6544,1.0
6343,6343,total,State 2,Zone R,2023-01-16,8831,1.0
6785,6785,total,State 2,Zone Q,2023-01-16,8362,1.0
9251,9251,total,State 1,Zone P,2023-01-16,8462,1.0
738,738,total,State 3,Zone Q,2023-01-16,5419,1.0
8772,8772,total,State 3,Zone P,2023-01-16,5440,1.0
8746,8746,total,State 3,Zone R,2023-01-16,6491,1.0
9986,9986,total,State 1,Zone Q,2023-01-16,6717,1.0
7329,7329,total,State 1,Zone R,2023-01-17,7197,0.0
4174,4174,total,State 2,Zone P,2023-01-17,13424,0.0
3250,3250,total,State 3,Zone P,2023-01-17,7017,0.0
12849,12849,total,State 2,Zone R,2023-01-17,11841,0.0
6501,6501,total,State 2,Zone Q,2023-01-17,12542,0.0
7099,7099,total,State 3,Zone R,2023-01-17,6225,0.0
3611,3611,total,State 1,Zone P,2023-01-17,6851,0.0
119,119,total,State 1,Zone Q,2023-01-17,10505,0.0
4918,4918,total,State 3,Zone Q,2023-01-17,7893,0.0
2652,2652,total,State 1,Zone P,2023-01-18,7291,0.0
6562,6562,total,State 2,Zone Q,2023-01-18,9589,0.0
6162,6162,total,State 3,Zone Q,2023-01-18,4579,0.0
6875,6875,total,State 2,Zone P,2023-01-18,13412,0.0
2310,2310,total,State 1,Zone R,2023-01-18,10186,0.0
11999,11999,total,State 3,Zone P,2023-01-18,7664,0.0
4786,4786,total,State 1,Zone Q,2023-01-18,6050,0.0
8900,8900,total,State 3,Zone R,2023-01-18,8213,0.0
4360,4360,total,State 2,Zone R,2023-01-18,14100,0.0
499,499,total,State 2,Zone Q,2023-01-19,8395,0.0
7967,7967,total,State 3,Zone R,2023-01-19,5356,0.0
93,93,total,State 1,Zone R,2023-01-19,10338,0.0
8661,8661,total,State 2,Zone P,2023-01-19,15278,0.0
9606,9606,total,State 3,Zone P,2023-01-19,7509,0.0
11260,11260,total,State 3,Zone Q,2023-01-19,5492,0.0
12406,12406,total,State 2,Zone R,2023-01-19,9148,0.0
3344,3344,total,State 1,Zone P,2023-01-19,6267,0.0
1858,1858,total,State 1,Zone Q,2023-01-19,6940,0.0
7942,7942,total,State 1,Zone Q,2023-01-20,7515,0.0
631,631,total,State 2,Zone Q,2023-01-20,14319,0.0
10323,10323,total,State 3,Zone P,2023-01-20,6606,0.0
8658,8658,total,State 2,Zone R,2023-01-20,8406,0.0
10813,10813,total,State 3,Zone Q,2023-01-20,6054,0.0
3747,3747,total,State 1,Zone P,2023-01-20,6874,0.0
12467,12467,total,State 2,Zone P,2023-01-20,10409,0.0
2951,2951,total,State 3,Zone R,2023-01-20,7624,0.0
2568,2568,total,State 1,Zone R,2023-01-20,10465,0.0
4417,4417,total,State 1,Zone Q,2023-01-21,12349,0.0
736,736,total,State 3,Zone P,2023-01-21,8797,0.0
6876,6876,total,State 3,Zone R,2023-01-21,7906,0.0
6734,6734,total,State 3,Zone Q,2023-01-21,7961,0.0
2954,2954,total,State 2,Zone Q,2023-01-21,10839,0.0
3334,3334,total,State 2,Zone R,2023-01-21,9262,0.0
10518,10518,total,State 2,Zone P,2023-01-21,14811,0.0
4439,4439,total,State 1,Zone R,2023-01-21,11204,0.0
538,538,total,State 1,Zone P,2023-01-21,10495,0.0
5470,5470,total,State 1,Zone Q,2023-01-22,10751,0.0
3474,3474,total,State 3,Zone P,2023-01-22,7549,0.0
12102,12102,total,State 1,Zone P,2023-01-22,9084,0.0
6963,6963,total,State 2,Zone Q,2023-01-22,12873,0.0
12361,12361,total,State 3,Zone Q,2023-01-22,8710,0.0
7410,7410,total,State 1,Zone R,2023-01-22,11567,0.0
2525,2525,total,State 2,Zone P,2023-01-22,9974,0.0
11687,11687,total,State 2,Zone R,2023-01-22,14930,0.0
7254,7254,total,State 3,Zone R,2023-01-22,6643,0.0
10377,10377,total,State 2,Zone R,2023-01-23,10381,1.0
12277,12277,total,State 1,Zone Q,2023-01-23,4453,1.0
5425,5425,total,State 1,Zone R,2023-01-23,8452,1.0
6682,6682,total,State 3,Zone Q,2023-01-23,6044,1.0
9043,9043,total,State 2,Zone P,2023-01-23,7204,1.0
1918,1918,total,State 2,Zone Q,2023-01-23,10748,1.0
8221,8221,total,State 3,Zone P,2023-01-23,3599,1.0
5068,5068,total,State 3,Zone R,2023-01-23,4427,1.0
10611,10611,total,State 1,Zone P,2023-01-23,7145,1.0
6488,6488,total,State 1,Zone R,2023-01-24,7389,0.0
2286,2286,total,State 3,Zone P,2023-01-24,7464,0.0
9857,9857,total,State 1,Zone P,2023-01-24,9111,0.0
1350,1350,total,State 3,Zone R,2023-01-24,4855,0.0
12620,12620,total,State 2,Zone Q,2023-01-24,11644,0.0
4206,4206,total,State 2,Zone R,2023-01-24,9502,0.0
6560,6560,total,State 3,Zone Q,2023-01-24,6815,0.0
2035,2035,total,State 1,Zone Q,2023-01-24,5850,0.0
7861,7861,total,State 2,Zone P,2023-01-24,9369,0.0
2800,2800,total,State 3,Zone P,2023-01-25,5697,0.0
3677,3677,total,State 1,Zone Q,2023-01-25,7581,0.0
7209,7209,total,State 1,Zone P,2023-01-25,10528,0.0
3969,3969,total,State 1,Zone R,2023-01-25,9972,0.0
9564,9564,total,State 2,Zone P,2023-01-25,11270,0.0
287,287,total,State 3,Zone R,2023-01-25,5871,0.0
10367,10367,total,State 2,Zone Q,2023-01-25,8735,0.0
7355,7355,total,State 3,Zone Q,2023-01-25,5816,0.0
10673,10673,total,State 2,Zone R,2023-01-25,13689,0.0
10324,10324,total,State 3,Zone R,2023-01-26,8370,0.0
9708,9708,total,State 2,Zone R,2023-01-26,8670,0.0
878,878,total,State 1,Zone Q,2023-01-26,10495,0.0
3648,3648,total,State 3,Zone P,2023-01-26,4439,0.0
9465,9465,total,State 2,Zone P,2023-01-26,9075,0.0
11318,11318,total,State 3,Zone Q,2023-01-26,7385,0.0
4831,4831,total,State 1,Zone R,2023-01-26,5572,0.0
11643,11643,total,State 2,Zone Q,2023-01-26,10810,0.0
8115,8115,total,State 1,Zone P,2023-01-26,8471,0.0
4423,4423,total,State 2,Zone R,2023-01-27,15137,0.0
1813,1813,total,State 1,Zone R,2023-01-27,9507,0.0
3977,3977,total,State 1,Zone Q,2023-01-27,9825,0.0
4717,4717,total,State 1,Zone P,2023-01-27,6740,0.0
2891,2891,total,State 3,Zone R,2023-01-27,4598,0.0
11196,11196,total,State 2,Zone Q,2023-01-27,11553,0.0
7341,7341,total,State 2,Zone P,2023-01-27,11684,0.0
7691,7691,total,State 3,Zone Q,2023-01-27,8145,0.0
7885,7885,total,State 3,Zone P,2023-01-27,8466,0.0
5620,5620,total,State 3,Zone Q,2023-01-28,8934,0.0
13109,13109,total,State 2,Zone R,2023-01-28,16913,0.0
6303,6303,total,State 3,Zone P,2023-01-28,8816,0.0
6416,6416,total,State 2,Zone P,2023-01-28,12631,0.0
10225,10225,total,State 1,Zone Q,2023-01-28,9067,0.0
2457,2457,total,State 3,Zone R,2023-01-28,6721,0.0
12738,12738,total,State 2,Zone Q,2023-01-28,14190,0.0
3945,3945,total,State 1,Zone P,2023-01-28,7156,0.0
7473,7473,total,State 1,Zone R,2023-01-28,7469,0.0
7379,7379,total,State 2,Zone Q,2023-01-29,10531,0.0
69,69,total,State 3,Zone R,2023-01-29,7431,0.0
3670,3670,total,State 3,Zone Q,2023-01-29,8326,0.0
10050,10050,total,State 1,Zone R,2023-01-29,9785,0.0
10431,10431,total,State 2,Zone R,2023-01-29,11462,0.0
1898,1898,total,State 3,Zone P,2023-01-29,8906,0.0
3158,3158,total,State 2,Zone P,2023-01-29,16694,0.0
245,245,total,State 1,Zone Q,2023-01-29,8891,0.0
7295,7295,total,State 1,Zone P,2023-01-29,7073,0.0
249,249,total,State 3,Zone R,2023-01-30,4537,1.0
7391,7391,total,State 2,Zone R,2023-01-30,7346,1.0
5237,5237,total,State 2,Zone P,2023-01-30,11888,1.0
9928,9928,total,State 3,Zone Q,2023-01-30,4247,1.0
8226,8226,total,State 1,Zone Q,2023-01-30,6010,1.0
827,827,total,State 2,Zone Q,2023-01-30,9636,1.0
11276,11276,total,State 1,Zone P,2023-01-30,8530,1.0
10709,10709,total,State 3,Zone P,2023-01-30,4082,1.0
8025,8025,total,State 1,Zone R,2023-01-30,8080,1.0
165,165,total,State 1,Zone P,2023-01-31,6232,0.0
6260,6260,total,State 2,Zone R,2023-01-31,14740,0.0
120,120,total,State 3,Zone P,2023-01-31,7635,0.0
12887,12887,total,State 2,Zone Q,2023-01-31,12576,0.0
10315,10315,total,State 1,Zone Q,2023-01-31,6526,0.0
3283,3283,total,State 3,Zone R,2023-01-31,6406,0.0
10964,10964,total,State 2,Zone P,2023-01-31,13752,0.0
2882,2882,total,State 1,Zone R,2023-01-31,8609,0.0
11069,11069,total,State 3,Zone Q,2023-01-31,5965,0.0
3605,3605,total,State 1,Zone P,2023-02-01,5617,0.0
9130,9130,total,State 2,Zone P,2023-02-01,9343,0.0
6323,6323,total,State 3,Zone R,2023-02-01,4777,0.0
11407,11407,total,State 3,Zone P,2023-02-01,6503,0.0
2107,2107,total,State 3,Zone Q,2023-02-01,5983,0.0
3483,3483,total,State 2,Zone R,2023-02-01,8490,0.0
2970,2970,total,State 1,Zone R,2023-02-01,4961,0.0
2656,2656,total,State 2,Zone Q,2023-02-01,6252,0.0
8232,8232,total,State 1,Zone Q,2023-02-01,7364,0.0
4623,4623,total,State 3,Zone R,2023-02-02,5268,0.0
10615,10615,total,State 2,Zone Q,2023-02-02,11749,0.0
4039,4039,total,State 2,Zone R,2023-02-02,7216,0.0
521,521,total,State 1,Zone P,2023-02-02,7926,0.0
2837,2837,total,State 2,Zone P,2023-02-02,8296,0.0
11622,11622,total,State 1,Zone R,2023-02-02,7923,0.0
10595,10595,total,State 3,Zone P,2023-02-02,4121,0.0
9396,9396,total,State 1,Zone Q,2023-02-02,6357,0.0
1635,1635,total,State 3,Zone Q,2023-02-02,6302,0.0
4803,4803,total,State 2,Zone R,2023-02-03,6079,0.0
5342,5342,total,State 1,Zone P,2023-02-03,4794,0.0
5040,5040,total,State 1,Zone R,2023-02-03,7405,0.0
10847,10847,total,State 2,Zone P,2023-02-03,9962,0.0
8361,8361,total,State 3,Zone P,2023-02-03,5227,0.0
11293,11293,total,State 2,Zone Q,2023-02-03,9662,0.0
8456,8456,total,State 1,Zone Q,2023-02-03,6810,0.0
490,490,total,State 3,Zone Q,2023-02-03,3625,0.0
6473,6473,total,State 3,Zone R,2023-02-03,5653,0.0
